signId,signServerId,signServerName,signOperatorCode,signOperatorDesc,managementLevelCode,managementLevelDesc,adminStatusCode,adminStatusDesc,operationStatusCode,operationStatusDesc,operationStatusMessage,signStateCode,signStateDesc
100035126,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100035128,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100035134,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100035137,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
1100035139,30,שגב,201,נתיבי איילון,STATUS,ניהול סטטוס,ACTIVE,פעיל,ERROR,תקלה,GENERAL ERROR,1,מוצב בתחנה
35147,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה
1100035150,30,שגב,201,נתיבי איילון,STATUS,ניהול סטטוס,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35160,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35162,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
1100035164,30,שגב,201,נתיבי איילון,STATUS,ניהול סטטוס,ACTIVE,פעיל,ERROR,תקלה,GENERAL ERROR,1,מוצב בתחנה
35166,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
1100035180,30,שגב,201,נתיבי איילון,STATUS,ניהול סטטוס,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35185,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
100035199,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35212,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,GENERAL ERROR,1,מוצב בתחנה
35232,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
200035247,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100035250,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100035251,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100035253,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,GENERAL ERROR,1,מוצב בתחנה
1100035255,30,שגב,201,נתיבי איילון,STATUS,ניהול סטטוס,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35288,10,ISR,25,אפיקים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35289,10,ISR,25,אפיקים,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה
100035294,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100035295,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100035296,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35297,10,ISR,3,אגד,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
1100035301,30,שגב,201,נתיבי איילון,STATUS,ניהול סטטוס,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35311,10,ISR,25,אפיקים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35314,10,ISR,25,אפיקים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
1100035334,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
35336,10,ISR,25,אפיקים,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה
100035338,30,שגב,25,אפיקים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35344,10,ISR,25,אפיקים,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
35348,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35350,10,ISR,25,אפיקים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35351,10,ISR,25,אפיקים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35352,10,ISR,25,אפיקים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100035354,30,שגב,25,אפיקים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
100035364,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35366,10,ISR,25,אפיקים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35369,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100035372,30,שגב,25,אפיקים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
100035374,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35376,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
100035377,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,GENERAL ERROR,1,מוצב בתחנה
200035377,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
2000135377,10,ISR,208,פורום המפעילים,STATUS,ניהול סטטוס,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35378,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35382,10,ISR,18,קווים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35389,10,ISR,201,נתיבי איילון,STOCK,ניהול מאגר,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
35397,10,ISR,25,אפיקים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
100035397,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35400,10,ISR,25,אפיקים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100035402,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35403,10,ISR,25,אפיקים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35405,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100035421,30,שגב,25,אפיקים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
35424,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35441,10,ISR,25,אפיקים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,6,הועתק
1100035441,30,שגב,201,נתיבי איילון,STATUS,ניהול סטטוס,ACTIVE,פעיל,ERROR,תקלה,GENERAL ERROR,1,מוצב בתחנה
100035445,30,שגב,25,אפיקים,STOCK,ניהול מאגר,ACTIVE,פעיל,UNKNOWN,לא ידוע,,6,הועתק
100035447,30,שגב,25,אפיקים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100035449,30,שגב,25,אפיקים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100035450,30,שגב,25,אפיקים,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,GENERAL ERROR,1,מוצב בתחנה
35461,10,ISR,3,אגד,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35469,10,ISR,3,אגד,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה
1100035472,30,שגב,201,נתיבי איילון,STATUS,ניהול סטטוס,ACTIVE,פעיל,ERROR,תקלה,GENERAL ERROR,1,מוצב בתחנה
1200035472,30,שגב,201,נתיבי איילון,STATUS,ניהול סטטוס,ACTIVE,פעיל,ERROR,תקלה,GENERAL ERROR,1,מוצב בתחנה
1100035474,30,שגב,201,נתיבי איילון,STATUS,ניהול סטטוס,ACTIVE,פעיל,ERROR,תקלה,GENERAL ERROR,1,מוצב בתחנה
100035483,30,שגב,25,אפיקים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
1100035484,30,שגב,201,נתיבי איילון,STATUS,ניהול סטטוס,ACTIVE,פעיל,ERROR,תקלה,GENERAL ERROR,1,מוצב בתחנה
1100035485,30,שגב,201,נתיבי איילון,STATUS,ניהול סטטוס,ACTIVE,פעיל,ERROR,תקלה,GENERAL ERROR,1,מוצב בתחנה
1100035488,30,שגב,201,נתיבי איילון,STATUS,ניהול סטטוס,ACTIVE,פעיל,ERROR,תקלה,GENERAL ERROR,1,מוצב בתחנה
1100035491,30,שגב,201,נתיבי איילון,STATUS,ניהול סטטוס,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
1100035493,30,שגב,201,נתיבי איילון,STATUS,ניהול סטטוס,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35521,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35534,10,ISR,15,מטרופולין,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35539,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,GENERAL ERROR,1,מוצב בתחנה
35547,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35550,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35552,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35558,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35559,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
35560,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35566,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35568,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
35569,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35570,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,GENERAL ERROR,1,מוצב בתחנה
35571,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35573,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35576,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35579,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
100035580,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100035585,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35586,10,ISR,18,קווים,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
35587,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
100035591,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100035592,30,שגב,25,אפיקים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
35593,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
35594,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35599,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,GENERAL ERROR,1,מוצב בתחנה
35603,10,ISR,15,מטרופולין,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה
35608,10,ISR,3,אגד,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה
100035615,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100035619,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100035621,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100035622,30,שגב,25,אפיקים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35627,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35628,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35636,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,GENERAL ERROR,1,מוצב בתחנה
35639,10,ISR,18,קווים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
35645,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100035680,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
100035690,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35699,10,ISR,15,מטרופולין,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35700,10,ISR,15,מטרופולין,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35705,10,ISR,3,אגד,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35706,10,ISR,15,מטרופולין,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35712,10,ISR,15,מטרופולין,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35739,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN TEMP,1,מוצב בתחנה
100035756,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35756,10,ISR,3,אגד,STOCK,ניהול מאגר,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה
100035765,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35803,10,ISR,15,מטרופולין,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35808,10,ISR,15,מטרופולין,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35816,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,NO CONNECTION,1,מוצב בתחנה
100035830,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100035831,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100035832,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35845,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35848,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35854,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
35869,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,,1,מוצב בתחנה
35875,10,ISR,3,אגד,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35877,10,ISR,3,אגד,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35883,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
200035886,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה
300035886,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
100035886,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה
100035892,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35900,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35909,10,ISR,15,מטרופולין,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35917,10,ISR,3,אגד,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
100035923,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
35935,10,ISR,15,מטרופולין,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
100035936,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,GENERAL ERROR,1,מוצב בתחנה
35967,10,ISR,3,אגד,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
36000,10,ISR,15,מטרופולין,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה
36001,10,ISR,3,אגד,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
36002,10,ISR,15,מטרופולין,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
36003,10,ISR,15,מטרופולין,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
36007,10,ISR,15,מטרופולין,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
36008,10,ISR,15,מטרופולין,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
36019,10,ISR,15,מטרופולין,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
36021,10,ISR,15,מטרופולין,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה
1100036023,30,שגב,201,נתיבי איילון,STATUS,ניהול סטטוס,ACTIVE,פעיל,ERROR,תקלה,GENERAL ERROR,1,מוצב בתחנה
1200036023,30,שגב,201,נתיבי איילון,STATUS,ניהול סטטוס,ACTIVE,פעיל,ERROR,תקלה,GENERAL ERROR,1,מוצב בתחנה
1100036024,30,שגב,201,נתיבי איילון,STATUS,ניהול סטטוס,ACTIVE,פעיל,ERROR,תקלה,GENERAL ERROR,1,מוצב בתחנה
1100036025,30,שגב,201,נתיבי איילון,STATUS,ניהול סטטוס,ACTIVE,פעיל,ERROR,תקלה,GENERAL ERROR,1,מוצב בתחנה
36027,10,ISR,3,אגד,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה
1100036031,30,שגב,201,נתיבי איילון,STATUS,ניהול סטטוס,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
1100036032,30,שגב,201,נתיבי איילון,STATUS,ניהול סטטוס,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
1200036032,30,שגב,201,נתיבי איילון,STATUS,ניהול סטטוס,ACTIVE,פעיל,ERROR,תקלה,GENERAL ERROR,1,מוצב בתחנה
1100036042,30,שגב,201,נתיבי איילון,STATUS,ניהול סטטוס,ACTIVE,פעיל,ERROR,תקלה,GENERAL ERROR,1,מוצב בתחנה
36043,10,ISR,15,מטרופולין,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
100036049,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
36050,10,ISR,15,מטרופולין,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
1100036054,30,שגב,201,נתיבי איילון,STATUS,ניהול סטטוס,ACTIVE,פעיל,ERROR,תקלה,GENERAL ERROR,1,מוצב בתחנה
1100036057,30,שגב,201,נתיבי איילון,STATUS,ניהול סטטוס,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
36061,10,ISR,15,מטרופולין,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה
36062,10,ISR,15,מטרופולין,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
36063,10,ISR,15,מטרופולין,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
36079,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
36097,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
36104,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
36114,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
36115,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
36121,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
36122,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
36129,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה
36130,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
36142,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה
1100036146,30,שגב,201,נתיבי איילון,STATUS,ניהול סטטוס,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
1200036146,30,שגב,201,נתיבי איילון,STATUS,ניהול סטטוס,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
1300036146,30,שגב,201,נתיבי איילון,STATUS,ניהול סטטוס,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
36172,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
36177,10,ISR,201,נתיבי איילון,STOCK,ניהול מאגר,DISABLED,מושבת,DISABLED,מושבת,,6,הועתק
36181,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,לא ידוע,1,מוצב בתחנה
36182,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
36183,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
36184,30,שגב,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
36187,10,ISR,201,נתיבי איילון,STOCK,ניהול מאגר,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה
36198,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה
36206,10,ISR,201,נתיבי איילון,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN TEMP,1,מוצב בתחנה
36226,10,ISR,5,דן,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה
